"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Lumensyvyys maksimi [cm]","Sademäärä maksimi [mm]","Ilman lämpötila maksimi [°C]"
"Helsinki Kumpula","2023","3","26","16:00","3","0","-0.3"
"Helsinki Kumpula","2023","3","26","17:00","3","0","-0.7"
"Helsinki Kumpula","2023","3","26","18:00","3","0.07","-1.1"
"Helsinki Kumpula","2023","3","26","19:00","4","0.07","-1.6"
"Helsinki Kumpula","2023","3","26","20:00","4","0","-2"
"Helsinki Kumpula","2023","3","26","21:00","4","0.08","-2.3"
"Helsinki Kumpula","2023","3","26","22:00","4","0.12","-2.6"
"Helsinki Kumpula","2023","3","26","23:00","4","0.07","-3.1"
"Helsinki Kumpula","2023","3","27","00:00","4","0.07","-3.1"
"Helsinki Kumpula","2023","3","27","01:00","4","0","-3.1"
"Helsinki Kumpula","2023","3","27","02:00","5","0.12","-3.3"
"Helsinki Kumpula","2023","3","27","03:00","6","0.12","-3.4"
"Helsinki Kumpula","2023","3","27","04:00","7","0.23","-3.5"
"Helsinki Kumpula","2023","3","27","05:00","7","0.22","-3.8"
"Helsinki Kumpula","2023","3","27","06:00","9","0.12","-3.5"
"Helsinki Kumpula","2023","3","27","07:00","10","0.08","-3"
"Helsinki Kumpula","2023","3","27","08:00","10","0","-2.6"
"Helsinki Kumpula","2023","3","27","09:00","10","0.08","-2.4"
"Helsinki Kumpula","2023","3","27","10:00","10","0.17","-2.4"
"Helsinki Kumpula","2023","3","27","11:00","14","0.47","-2.1"
"Helsinki Kumpula","2023","3","27","12:00","14","0.22","-1.5"
"Helsinki Kumpula","2023","3","27","13:00","14","0.2","-1.6"
"Helsinki Kumpula","2023","3","27","14:00","15","0.53","-1.4"
"Helsinki Kumpula","2023","3","27","15:00","15","0.1","-1.3"
"Helsinki Kumpula","2023","3","27","16:00","15","0.13","-1.3"
"Helsinki Kumpula","2023","3","27","17:00","18","0.17","-1.5"
"Helsinki Kumpula","2023","3","27","18:00","19","0.28","-0.9"
"Helsinki Kumpula","2023","3","27","19:00","19","0","-0.9"
"Helsinki Kumpula","2023","3","27","20:00","19","0","-0.7"
"Helsinki Kumpula","2023","3","27","21:00","19","0","-0.6"
"Helsinki Kumpula","2023","3","27","22:00","19","0","-0.8"
"Helsinki Kumpula","2023","3","27","23:00","19","0","-0.9"
"Helsinki Kumpula","2023","3","28","00:00","18","0","-1"
"Helsinki Kumpula","2023","3","28","01:00","18","0","-0.8"
"Helsinki Kumpula","2023","3","28","02:00","18","0","-0.9"
"Helsinki Kumpula","2023","3","28","03:00","18","0","-0.8"
"Helsinki Kumpula","2023","3","28","04:00","18","0","-0.9"
"Helsinki Kumpula","2023","3","28","05:00","18","0.05","-0.9"
"Helsinki Kumpula","2023","3","28","06:00","18","0","0"
"Helsinki Kumpula","2023","3","28","07:00","17","0","0.3"
"Helsinki Kumpula","2023","3","28","08:00","17","0","1.9"
"Helsinki Kumpula","2023","3","28","09:00","17","0","1.7"
"Helsinki Kumpula","2023","3","28","10:00","16","0","2"
"Helsinki Kumpula","2023","3","28","11:00","15","0","1.9"
"Helsinki Kumpula","2023","3","28","12:00","15","0","2.3"
"Helsinki Kumpula","2023","3","28","13:00","14","0","2.4"
"Helsinki Kumpula","2023","3","28","14:00","15","0","2"
"Helsinki Kumpula","2023","3","28","15:00","14","0","2.1"
"Helsinki Kumpula","2023","3","28","16:00","14","0","0.9"
"Helsinki Kumpula","2023","3","28","17:00","14","0","0.2"
"Helsinki Kumpula","2023","3","28","18:00","14","0","-0.8"
"Helsinki Kumpula","2023","3","28","19:00","14","0","-1.8"
"Helsinki Kumpula","2023","3","28","20:00","14","0","-2.4"
"Helsinki Kumpula","2023","3","28","21:00","14","0","-3.2"
"Helsinki Kumpula","2023","3","28","22:00","14","0","-4.1"
"Helsinki Kumpula","2023","3","28","23:00","14","0","-4.4"
"Helsinki Kumpula","2023","3","29","00:00","14","0","-4.2"
"Helsinki Kumpula","2023","3","29","01:00","14","0","-4.1"
"Helsinki Kumpula","2023","3","29","02:00","14","0","-4"
"Helsinki Kumpula","2023","3","29","03:00","14","0","-4.9"
"Helsinki Kumpula","2023","3","29","04:00","14","0","-3.6"
"Helsinki Kumpula","2023","3","29","05:00","14","0","-3.2"
"Helsinki Kumpula","2023","3","29","06:00","14","0","-2.7"
"Helsinki Kumpula","2023","3","29","07:00","13","0","-1.3"
"Helsinki Kumpula","2023","3","29","08:00","13","0","-1.8"
"Helsinki Kumpula","2023","3","29","09:00","13","0","-2.1"
"Helsinki Kumpula","2023","3","29","10:00","13","0","-1.5"
"Helsinki Kumpula","2023","3","29","11:00","13","0","-0.6"
"Helsinki Kumpula","2023","3","29","12:00","13","0","-0.3"
"Helsinki Kumpula","2023","3","29","13:00","13","0","0.2"
"Helsinki Kumpula","2023","3","29","14:00","13","0","0"
"Helsinki Kumpula","2023","3","29","15:00","13","0","-0.1"
"Helsinki Kumpula","2023","3","29","16:00","13","0","-0.8"
"Helsinki Kumpula","2023","3","29","17:00","13","0","-1.6"
"Helsinki Kumpula","2023","3","29","18:00","13","0","-2.6"
"Helsinki Kumpula","2023","3","29","19:00","13","0","-4.1"
"Helsinki Kumpula","2023","3","29","20:00","13","0","-4.3"
"Helsinki Kumpula","2023","3","29","21:00","13","0","-4.9"
"Helsinki Kumpula","2023","3","29","22:00","13","0","-5.5"
"Helsinki Kumpula","2023","3","29","23:00","13","0","-6"
"Helsinki Kumpula","2023","3","30","00:00","13","0","-7.2"
"Helsinki Kumpula","2023","3","30","01:00","13","0","-7.3"
"Helsinki Kumpula","2023","3","30","02:00","13","0","-8"
"Helsinki Kumpula","2023","3","30","03:00","13","0","-7.9"
"Helsinki Kumpula","2023","3","30","04:00","13","0","-8.4"
"Helsinki Kumpula","2023","3","30","05:00","13","0","-8.1"
"Helsinki Kumpula","2023","3","30","06:00","13","0","-5.7"
"Helsinki Kumpula","2023","3","30","07:00","13","0","-2.9"
"Helsinki Kumpula","2023","3","30","08:00","13","0","-1.3"
"Helsinki Kumpula","2023","3","30","09:00","13","0","-0.6"
"Helsinki Kumpula","2023","3","30","10:00","14","0","0"
"Helsinki Kumpula","2023","3","30","11:00","14","0","0.6"
"Helsinki Kumpula","2023","3","30","12:00","13","0","0.7"
"Helsinki Kumpula","2023","3","30","13:00","12","0","-0.2"
"Helsinki Kumpula","2023","3","30","14:00","12","0","-0.3"
"Helsinki Kumpula","2023","3","30","15:00","12","0","-0.6"
"Helsinki Kumpula","2023","3","30","16:00","12","0","-0.8"
"Helsinki Kumpula","2023","3","30","17:00","12","0","-1.3"
"Helsinki Kumpula","2023","3","30","18:00","12","0","-1.8"
"Helsinki Kumpula","2023","3","30","19:00","12","0","-1.6"
"Helsinki Kumpula","2023","3","30","20:00","12","0","-1.7"
"Helsinki Kumpula","2023","3","30","21:00","12","0","-1.7"
"Helsinki Kumpula","2023","3","30","22:00","12","0","-1.8"
"Helsinki Kumpula","2023","3","30","23:00","11","0","-2.2"
"Helsinki Kumpula","2023","3","31","00:00","12","0","-2.4"
"Helsinki Kumpula","2023","3","31","01:00","11","0","-2.6"
"Helsinki Kumpula","2023","3","31","02:00","11","0","-2.8"
"Helsinki Kumpula","2023","3","31","03:00","11","0","-2.9"
"Helsinki Kumpula","2023","3","31","04:00","11","0","-2.9"
"Helsinki Kumpula","2023","3","31","05:00","11","0","-2.9"
"Helsinki Kumpula","2023","3","31","06:00","11","0","-2.1"
"Helsinki Kumpula","2023","3","31","07:00","11","0","-1.5"
"Helsinki Kumpula","2023","3","31","08:00","11","0","-1.1"
"Helsinki Kumpula","2023","3","31","09:00","12","0","-0.4"
"Helsinki Kumpula","2023","3","31","10:00","12","0","1"
"Helsinki Kumpula","2023","3","31","11:00","12","0","1.9"
"Helsinki Kumpula","2023","3","31","12:00","11","0","1.6"
"Helsinki Kumpula","2023","3","31","13:00","11","0","2.1"
"Helsinki Kumpula","2023","3","31","14:00","11","0","1.8"
"Helsinki Kumpula","2023","3","31","15:00","10","0","2"
"Helsinki Kumpula","2023","3","31","16:00","10","0","1.5"
"Helsinki Kumpula","2023","3","31","17:00","10","0","0.9"
"Helsinki Kumpula","2023","3","31","18:00","10","0","0.2"
"Helsinki Kumpula","2023","3","31","19:00","10","0","-0.7"
"Helsinki Kumpula","2023","3","31","20:00","10","0","-1.3"
"Helsinki Kumpula","2023","3","31","21:00","10","0","-2"
