snow_depth_cm,precipitation_mm,temperature_c,localtime,area,total_minutes,total_sets,total_reps,week_of_year,month,day_of_week,hour
23.0,0.0,-7.0,2023-12-15 07:00:00,Hietaniemi,43,39,162,50,12,4,7
23.0,0.0,-7.0,2023-12-15 07:00:00,Paloheinä,15,11,53,50,12,4,7
23.0,0.0,-7.0,2023-12-15 07:00:00,Pirkkola,20,16,173,50,12,4,7
23.0,0.0,-6.6,2023-12-15 08:00:00,Hietaniemi,77,70,397,50,12,4,8
23.0,0.0,-6.6,2023-12-15 08:00:00,Paloheinä,40,29,147,50,12,4,8
23.0,0.0,-6.6,2023-12-15 08:00:00,Pirkkola,113,102,807,50,12,4,8
23.0,0.0,-8.6,2023-12-15 09:00:00,Pirkkola,52,48,546,50,12,4,9
23.0,0.0,-9.6,2023-12-15 10:00:00,Hietaniemi,81,77,587,50,12,4,10
23.0,0.0,-9.6,2023-12-15 10:00:00,Pirkkola,48,43,261,50,12,4,10
24.0,0.0,-6.5,2023-12-15 11:00:00,Hietaniemi,75,67,189,50,12,4,11
24.0,0.0,-6.5,2023-12-15 11:00:00,Paloheinä,51,37,159,50,12,4,11
24.0,0.0,-6.5,2023-12-15 11:00:00,Pirkkola,157,136,1158,50,12,4,11
24.0,0.0,-5.4,2023-12-15 12:00:00,Hietaniemi,60,52,172,50,12,4,12
24.0,0.0,-5.4,2023-12-15 12:00:00,Paloheinä,24,16,94,50,12,4,12
24.0,0.0,-5.4,2023-12-15 12:00:00,Pirkkola,135,110,1178,50,12,4,12
25.0,0.0,-4.6,2023-12-15 13:00:00,Hietaniemi,93,94,606,50,12,4,13
25.0,0.0,-4.6,2023-12-15 13:00:00,Paloheinä,30,26,100,50,12,4,13
25.0,0.0,-4.6,2023-12-15 13:00:00,Pirkkola,172,155,1274,50,12,4,13
25.0,0.0,-4.5,2023-12-15 14:00:00,Hietaniemi,85,91,463,50,12,4,14
25.0,0.0,-4.5,2023-12-15 14:00:00,Paloheinä,96,99,736,50,12,4,14
25.0,0.0,-4.5,2023-12-15 14:00:00,Pirkkola,126,117,813,50,12,4,14
24.0,0.0,-4.3,2023-12-15 15:00:00,Hietaniemi,109,99,524,50,12,4,15
24.0,0.0,-4.3,2023-12-15 15:00:00,Pirkkola,97,101,646,50,12,4,15
24.0,0.0,-4.1,2023-12-15 16:00:00,Hietaniemi,30,25,196,50,12,4,16
24.0,0.0,-4.1,2023-12-15 16:00:00,Paloheinä,56,59,292,50,12,4,16
24.0,0.0,-4.1,2023-12-15 16:00:00,Pirkkola,58,53,296,50,12,4,16
24.0,0.0,-3.7,2023-12-15 17:00:00,Hietaniemi,71,57,546,50,12,4,17
24.0,0.0,-3.7,2023-12-15 17:00:00,Paloheinä,119,115,403,50,12,4,17
24.0,0.0,-3.7,2023-12-15 17:00:00,Pirkkola,87,63,642,50,12,4,17
23.0,0.0,-3.7,2023-12-15 18:00:00,Hietaniemi,110,128,632,50,12,4,18
23.0,0.0,-3.7,2023-12-15 18:00:00,Pirkkola,75,64,462,50,12,4,18
24.0,0.0,-3.7,2023-12-15 19:00:00,Hietaniemi,123,177,254,50,12,4,19
24.0,0.0,-3.7,2023-12-15 19:00:00,Paloheinä,36,31,93,50,12,4,19
24.0,0.0,-3.7,2023-12-15 19:00:00,Pirkkola,61,50,420,50,12,4,19
23.0,0.0,-4.2,2023-12-15 20:00:00,Hietaniemi,169,205,633,50,12,4,20
23.0,0.0,-4.2,2023-12-15 20:00:00,Paloheinä,33,28,159,50,12,4,20
23.0,0.0,-4.2,2023-12-15 20:00:00,Pirkkola,102,81,882,50,12,4,20
23.0,0.0,-4.3,2023-12-15 21:00:00,Hietaniemi,335,398,1382,50,12,4,21
23.0,0.0,-4.3,2023-12-15 21:00:00,Paloheinä,27,25,157,50,12,4,21
23.0,0.0,-4.3,2023-12-15 21:00:00,Pirkkola,297,278,1680,50,12,4,21
23.0,0.0,-4.4,2023-12-15 22:00:00,Hietaniemi,38,33,124,50,12,4,22
23.0,0.0,-4.4,2023-12-15 22:00:00,Paloheinä,24,27,81,50,12,4,22
23.0,0.0,-4.4,2023-12-15 22:00:00,Pirkkola,36,41,261,50,12,4,22
23.0,0.0,-6.2,2023-12-15 23:00:00,Hietaniemi,32,33,152,50,12,4,23
23.0,0.0,-6.2,2023-12-15 23:00:00,Pirkkola,97,119,462,50,12,4,23
23.0,0.0,-6.9,2023-12-16 00:00:00,Hietaniemi,91,84,592,50,12,5,0
23.0,0.0,-6.9,2023-12-16 00:00:00,Paloheinä,53,48,196,50,12,5,0
23.0,0.0,-6.9,2023-12-16 00:00:00,Pirkkola,202,202,1350,50,12,5,0
23.0,0.0,-5.7,2023-12-16 01:00:00,Paloheinä,50,47,196,50,12,5,1
23.0,0.0,-5.7,2023-12-16 01:00:00,Pirkkola,131,165,260,50,12,5,1
23.0,0.0,-4.9,2023-12-16 02:00:00,Paloheinä,39,38,162,50,12,5,2
23.0,0.0,-4.9,2023-12-16 02:00:00,Pirkkola,572,704,2088,50,12,5,2
23.0,0.0,-4.5,2023-12-16 03:00:00,Pirkkola,211,202,1611,50,12,5,3
23.0,0.0,-3.7,2023-12-16 04:00:00,Paloheinä,22,17,106,50,12,5,4
23.0,0.0,-3.7,2023-12-16 04:00:00,Pirkkola,174,167,1171,50,12,5,4
23.0,0.08,-3.6,2023-12-16 05:00:00,Paloheinä,22,19,106,50,12,5,5
23.0,0.0,-3.4,2023-12-16 06:00:00,Paloheinä,25,20,106,50,12,5,6
23.0,0.0,-3.4,2023-12-16 06:00:00,Pirkkola,33,35,369,50,12,5,6
23.0,0.0,-3.6,2023-12-16 07:00:00,Paloheinä,25,22,95,50,12,5,7
23.0,0.0,-3.6,2023-12-16 07:00:00,Pirkkola,54,53,246,50,12,5,7
23.0,0.0,-3.6,2023-12-16 08:00:00,Paloheinä,25,16,108,50,12,5,8
23.0,0.0,-3.6,2023-12-16 08:00:00,Pirkkola,66,57,279,50,12,5,8
23.0,0.0,-3.3,2023-12-16 09:00:00,Hietaniemi,22,24,120,50,12,5,9
23.0,0.0,-3.3,2023-12-16 09:00:00,Paloheinä,32,23,201,50,12,5,9
23.0,0.0,-3.3,2023-12-16 09:00:00,Pirkkola,60,56,382,50,12,5,9
23.0,0.0,-2.2,2023-12-16 10:00:00,Hietaniemi,3,6,13,50,12,5,10
23.0,0.0,-2.2,2023-12-16 10:00:00,Paloheinä,30,26,144,50,12,5,10
23.0,0.0,-2.2,2023-12-16 10:00:00,Pirkkola,82,74,520,50,12,5,10
23.0,0.0,-1.8,2023-12-16 11:00:00,Hietaniemi,58,53,412,50,12,5,11
23.0,0.0,-1.8,2023-12-16 11:00:00,Paloheinä,25,19,120,50,12,5,11
23.0,0.0,-1.8,2023-12-16 11:00:00,Pirkkola,85,81,489,50,12,5,11
22.0,0.0,-1.4,2023-12-16 12:00:00,Hietaniemi,95,80,571,50,12,5,12
22.0,0.0,-1.4,2023-12-16 12:00:00,Pirkkola,101,89,731,50,12,5,12
22.0,0.0,-0.2,2023-12-16 13:00:00,Hietaniemi,98,85,407,50,12,5,13
22.0,0.0,-0.2,2023-12-16 13:00:00,Paloheinä,32,31,158,50,12,5,13
22.0,0.0,-0.2,2023-12-16 13:00:00,Pirkkola,165,142,1162,50,12,5,13
23.0,0.0,0.9,2023-12-16 14:00:00,Hietaniemi,83,83,442,50,12,5,14
23.0,0.0,0.9,2023-12-16 14:00:00,Paloheinä,23,23,91,50,12,5,14
23.0,0.0,0.9,2023-12-16 14:00:00,Pirkkola,108,96,567,50,12,5,14
23.0,0.0,1.2,2023-12-16 15:00:00,Hietaniemi,115,109,511,50,12,5,15
23.0,0.0,1.2,2023-12-16 15:00:00,Paloheinä,37,40,202,50,12,5,15
23.0,0.0,1.2,2023-12-16 15:00:00,Pirkkola,44,45,287,50,12,5,15
23.0,0.0,1.4,2023-12-16 16:00:00,Hietaniemi,129,131,1088,50,12,5,16
23.0,0.0,1.4,2023-12-16 16:00:00,Paloheinä,36,36,188,50,12,5,16
23.0,0.0,1.4,2023-12-16 16:00:00,Pirkkola,79,77,460,50,12,5,16
23.0,0.0,1.7,2023-12-16 17:00:00,Hietaniemi,552,587,4073,50,12,5,17
23.0,0.0,1.7,2023-12-16 17:00:00,Paloheinä,29,27,77,50,12,5,17
23.0,0.0,1.7,2023-12-16 17:00:00,Pirkkola,92,70,714,50,12,5,17
22.0,0.0,2.7,2023-12-16 18:00:00,Paloheinä,32,34,136,50,12,5,18
22.0,0.0,2.7,2023-12-16 18:00:00,Pirkkola,100,88,792,50,12,5,18
22.0,0.0,2.6,2023-12-16 19:00:00,Hietaniemi,128,135,806,50,12,5,19
22.0,0.0,2.6,2023-12-16 19:00:00,Paloheinä,49,42,311,50,12,5,19
22.0,0.0,2.6,2023-12-16 19:00:00,Pirkkola,99,92,814,50,12,5,19
21.0,0.07,2.5,2023-12-16 20:00:00,Hietaniemi,213,195,1835,50,12,5,20
21.0,0.07,2.5,2023-12-16 20:00:00,Pirkkola,5,5,1,50,12,5,20
21.0,0.07,2.9,2023-12-16 21:00:00,Paloheinä,39,38,154,50,12,5,21
21.0,0.07,2.9,2023-12-16 21:00:00,Pirkkola,188,148,2226,50,12,5,21
20.0,0.07,3.3,2023-12-16 22:00:00,Paloheinä,95,82,453,50,12,5,22
20.0,0.07,3.3,2023-12-16 22:00:00,Pirkkola,79,70,367,50,12,5,22
19.0,0.05,4.0,2023-12-16 23:00:00,Hietaniemi,18,23,67,50,12,5,23
19.0,0.05,4.0,2023-12-16 23:00:00,Paloheinä,102,105,512,50,12,5,23
19.0,0.05,4.0,2023-12-16 23:00:00,Pirkkola,535,511,2444,50,12,5,23
19.0,0.07,4.0,2023-12-17 00:00:00,Hietaniemi,54,46,341,50,12,6,0
19.0,0.07,4.0,2023-12-17 00:00:00,Paloheinä,45,39,118,50,12,6,0
19.0,0.07,4.0,2023-12-17 00:00:00,Pirkkola,2,2,0,50,12,6,0
18.0,0.07,4.5,2023-12-17 01:00:00,Hietaniemi,137,122,977,50,12,6,1
18.0,0.33,4.9,2023-12-17 02:00:00,Pirkkola,89,88,384,50,12,6,2
16.0,0.0,3.8,2023-12-17 05:00:00,Hietaniemi,45,45,382,50,12,6,5
16.0,0.0,2.6,2023-12-17 07:00:00,Paloheinä,19,14,106,50,12,6,7
16.0,0.0,2.2,2023-12-17 08:00:00,Hietaniemi,71,77,340,50,12,6,8
16.0,0.0,2.2,2023-12-17 08:00:00,Paloheinä,33,36,110,50,12,6,8
16.0,0.0,2.2,2023-12-17 08:00:00,Pirkkola,35,26,289,50,12,6,8
16.0,0.0,2.2,2023-12-17 09:00:00,Paloheinä,45,36,214,50,12,6,9
16.0,0.0,2.2,2023-12-17 09:00:00,Pirkkola,121,98,637,50,12,6,9
16.0,0.0,2.2,2023-12-17 10:00:00,Hietaniemi,15,15,91,50,12,6,10
16.0,0.0,2.2,2023-12-17 10:00:00,Paloheinä,38,36,166,50,12,6,10
16.0,0.0,2.2,2023-12-17 10:00:00,Pirkkola,8,13,28,50,12,6,10
16.0,0.0,1.9,2023-12-17 11:00:00,Hietaniemi,71,51,301,50,12,6,11
16.0,0.0,1.9,2023-12-17 11:00:00,Paloheinä,36,32,169,50,12,6,11
16.0,0.0,1.9,2023-12-17 11:00:00,Pirkkola,151,147,1233,50,12,6,11
16.0,0.0,2.4,2023-12-17 12:00:00,Hietaniemi,67,54,341,50,12,6,12
16.0,0.0,2.4,2023-12-17 12:00:00,Paloheinä,40,31,148,50,12,6,12
16.0,0.0,2.4,2023-12-17 12:00:00,Pirkkola,159,134,1546,50,12,6,12
16.0,0.0,2.7,2023-12-17 13:00:00,Hietaniemi,87,66,796,50,12,6,13
16.0,0.0,2.7,2023-12-17 13:00:00,Paloheinä,54,48,281,50,12,6,13
16.0,0.0,2.7,2023-12-17 13:00:00,Pirkkola,81,73,757,50,12,6,13
16.0,0.0,2.6,2023-12-17 14:00:00,Hietaniemi,55,45,327,50,12,6,14
16.0,0.0,2.6,2023-12-17 14:00:00,Paloheinä,129,116,577,50,12,6,14
16.0,0.0,2.6,2023-12-17 14:00:00,Pirkkola,146,129,1260,50,12,6,14
16.0,0.0,2.4,2023-12-17 15:00:00,Hietaniemi,56,44,281,50,12,6,15
16.0,0.0,2.4,2023-12-17 15:00:00,Paloheinä,27,23,132,50,12,6,15
16.0,0.0,2.4,2023-12-17 15:00:00,Pirkkola,44,42,314,50,12,6,15
16.0,0.0,1.8,2023-12-17 16:00:00,Hietaniemi,80,63,509,50,12,6,16
16.0,0.0,1.8,2023-12-17 16:00:00,Paloheinä,23,23,106,50,12,6,16
16.0,0.0,1.8,2023-12-17 16:00:00,Pirkkola,78,73,453,50,12,6,16
16.0,0.0,1.7,2023-12-17 17:00:00,Hietaniemi,44,42,164,50,12,6,17
16.0,0.0,1.7,2023-12-17 17:00:00,Paloheinä,137,128,617,50,12,6,17
16.0,0.0,1.7,2023-12-17 17:00:00,Pirkkola,102,102,792,50,12,6,17
16.0,0.0,1.7,2023-12-17 18:00:00,Hietaniemi,90,87,576,50,12,6,18
16.0,0.0,1.7,2023-12-17 18:00:00,Paloheinä,129,124,478,50,12,6,18
16.0,0.0,1.7,2023-12-17 18:00:00,Pirkkola,56,48,584,50,12,6,18
16.0,0.0,1.6,2023-12-17 19:00:00,Hietaniemi,35,32,209,50,12,6,19
16.0,0.0,1.6,2023-12-17 19:00:00,Paloheinä,82,72,296,50,12,6,19
16.0,0.0,1.6,2023-12-17 19:00:00,Pirkkola,95,82,674,50,12,6,19
16.0,0.0,1.1,2023-12-17 20:00:00,Hietaniemi,115,106,512,50,12,6,20
16.0,0.0,1.1,2023-12-17 20:00:00,Paloheinä,61,63,135,50,12,6,20
16.0,0.0,1.1,2023-12-17 20:00:00,Pirkkola,104,89,781,50,12,6,20
16.0,0.0,1.3,2023-12-17 21:00:00,Hietaniemi,138,122,920,50,12,6,21
16.0,0.0,1.3,2023-12-17 21:00:00,Paloheinä,80,76,202,50,12,6,21
16.0,0.0,1.3,2023-12-17 21:00:00,Pirkkola,202,199,1758,50,12,6,21
16.0,0.0,1.5,2023-12-17 22:00:00,Paloheinä,68,70,145,50,12,6,22
16.0,0.0,1.5,2023-12-17 22:00:00,Pirkkola,98,90,1055,50,12,6,22
16.0,0.0,1.8,2023-12-17 23:00:00,Pirkkola,81,80,356,50,12,6,23
16.0,0.0,1.4,2023-12-18 00:00:00,Pirkkola,81,78,211,51,12,0,0
15.0,0.0,1.4,2023-12-18 01:00:00,Pirkkola,133,134,381,51,12,0,1
16.0,0.0,1.3,2023-12-18 03:00:00,Pirkkola,266,281,992,51,12,0,3
16.0,0.0,1.3,2023-12-18 04:00:00,Hietaniemi,56,54,429,51,12,0,4
16.0,0.0,1.3,2023-12-18 05:00:00,Pirkkola,64,58,384,51,12,0,5
16.0,0.0,1.3,2023-12-18 06:00:00,Pirkkola,140,138,653,51,12,0,6
16.0,0.0,1.5,2023-12-18 07:00:00,Pirkkola,38,34,221,51,12,0,7
16.0,0.0,1.5,2023-12-18 08:00:00,Hietaniemi,45,40,404,51,12,0,8
16.0,0.0,1.5,2023-12-18 08:00:00,Pirkkola,66,55,695,51,12,0,8
15.0,0.0,1.4,2023-12-18 09:00:00,Hietaniemi,13,14,48,51,12,0,9
15.0,0.0,1.4,2023-12-18 09:00:00,Pirkkola,44,38,302,51,12,0,9
15.0,0.0,1.2,2023-12-18 10:00:00,Hietaniemi,37,39,357,51,12,0,10
15.0,0.0,1.2,2023-12-18 10:00:00,Paloheinä,55,48,208,51,12,0,10
15.0,0.0,1.2,2023-12-18 10:00:00,Pirkkola,118,123,474,51,12,0,10
15.0,0.0,1.4,2023-12-18 11:00:00,Hietaniemi,105,99,662,51,12,0,11
15.0,0.0,1.4,2023-12-18 11:00:00,Paloheinä,69,60,404,51,12,0,11
15.0,0.0,1.4,2023-12-18 11:00:00,Pirkkola,103,94,821,51,12,0,11
15.0,0.0,1.7,2023-12-18 12:00:00,Hietaniemi,115,117,757,51,12,0,12
15.0,0.0,1.7,2023-12-18 12:00:00,Pirkkola,106,86,1049,51,12,0,12
15.0,0.0,2.3,2023-12-18 13:00:00,Hietaniemi,215,196,1489,51,12,0,13
15.0,0.0,2.3,2023-12-18 13:00:00,Paloheinä,41,40,230,51,12,0,13
15.0,0.0,2.3,2023-12-18 13:00:00,Pirkkola,61,55,482,51,12,0,13
14.0,0.0,2.7,2023-12-18 14:00:00,Hietaniemi,401,370,2389,51,12,0,14
14.0,0.0,2.7,2023-12-18 14:00:00,Paloheinä,40,31,260,51,12,0,14
14.0,0.0,2.7,2023-12-18 14:00:00,Pirkkola,138,131,1713,51,12,0,14
14.0,0.0,2.7,2023-12-18 15:00:00,Hietaniemi,60,55,305,51,12,0,15
14.0,0.0,2.7,2023-12-18 15:00:00,Paloheinä,63,52,231,51,12,0,15
14.0,0.0,2.7,2023-12-18 15:00:00,Pirkkola,57,46,425,51,12,0,15
14.0,0.0,2.6,2023-12-18 16:00:00,Hietaniemi,68,66,341,51,12,0,16
14.0,0.0,2.6,2023-12-18 16:00:00,Paloheinä,56,47,297,51,12,0,16
14.0,0.0,2.6,2023-12-18 16:00:00,Pirkkola,121,108,1037,51,12,0,16
14.0,0.0,2.2,2023-12-18 17:00:00,Hietaniemi,36,28,171,51,12,0,17
14.0,0.0,2.2,2023-12-18 17:00:00,Paloheinä,52,47,177,51,12,0,17
14.0,0.0,2.2,2023-12-18 17:00:00,Pirkkola,52,50,316,51,12,0,17
14.0,0.0,2.0,2023-12-18 18:00:00,Hietaniemi,95,90,571,51,12,0,18
14.0,0.0,2.0,2023-12-18 18:00:00,Paloheinä,19,23,26,51,12,0,18
14.0,0.0,2.0,2023-12-18 18:00:00,Pirkkola,100,78,744,51,12,0,18
14.0,0.0,1.7,2023-12-18 19:00:00,Hietaniemi,63,68,388,51,12,0,19
14.0,0.0,1.7,2023-12-18 19:00:00,Paloheinä,75,59,564,51,12,0,19
14.0,0.0,1.7,2023-12-18 19:00:00,Pirkkola,142,129,1129,51,12,0,19
14.0,0.0,1.1,2023-12-18 20:00:00,Hietaniemi,80,73,502,51,12,0,20
14.0,0.0,1.1,2023-12-18 20:00:00,Paloheinä,66,58,456,51,12,0,20
14.0,0.0,1.1,2023-12-18 20:00:00,Pirkkola,83,74,555,51,12,0,20
13.0,0.0,1.1,2023-12-18 21:00:00,Hietaniemi,117,122,868,51,12,0,21
13.0,0.0,1.1,2023-12-18 21:00:00,Paloheinä,43,37,116,51,12,0,21
13.0,0.0,1.1,2023-12-18 21:00:00,Pirkkola,118,109,912,51,12,0,21
13.0,0.0,0.9,2023-12-18 22:00:00,Hietaniemi,66,68,414,51,12,0,22
13.0,0.0,0.9,2023-12-18 22:00:00,Pirkkola,325,320,1925,51,12,0,22
13.0,0.0,1.4,2023-12-18 23:00:00,Paloheinä,40,36,225,51,12,0,23
13.0,0.0,1.4,2023-12-18 23:00:00,Pirkkola,103,87,823,51,12,0,23
13.0,0.0,2.5,2023-12-19 00:00:00,Pirkkola,114,91,546,51,12,1,0
13.0,0.0,2.5,2023-12-19 01:00:00,Hietaniemi,86,102,208,51,12,1,1
13.0,0.0,2.5,2023-12-19 01:00:00,Pirkkola,780,716,3460,51,12,1,1
13.0,0.08,2.7,2023-12-19 02:00:00,Hietaniemi,33,40,147,51,12,1,2
13.0,0.08,2.7,2023-12-19 02:00:00,Pirkkola,374,380,1593,51,12,1,2
13.0,0.12,3.1,2023-12-19 03:00:00,Hietaniemi,66,67,314,51,12,1,3
13.0,0.12,3.1,2023-12-19 03:00:00,Pirkkola,182,171,1169,51,12,1,3
12.0,0.1,3.9,2023-12-19 04:00:00,Paloheinä,20,15,66,51,12,1,4
12.0,0.1,3.9,2023-12-19 04:00:00,Pirkkola,232,231,1228,51,12,1,4
12.0,0.08,4.0,2023-12-19 05:00:00,Paloheinä,20,15,66,51,12,1,5
12.0,0.08,4.0,2023-12-19 05:00:00,Pirkkola,77,76,451,51,12,1,5
12.0,0.13,4.4,2023-12-19 06:00:00,Paloheinä,18,13,93,51,12,1,6
12.0,0.13,4.4,2023-12-19 06:00:00,Pirkkola,14,16,49,51,12,1,6
12.0,0.42,4.5,2023-12-19 07:00:00,Hietaniemi,66,54,640,51,12,1,7
12.0,0.42,4.5,2023-12-19 07:00:00,Paloheinä,20,17,93,51,12,1,7
12.0,0.42,4.5,2023-12-19 07:00:00,Pirkkola,154,127,660,51,12,1,7
11.0,0.23,4.1,2023-12-19 08:00:00,Pirkkola,91,80,745,51,12,1,8
10.0,0.58,4.7,2023-12-19 09:00:00,Hietaniemi,27,25,340,51,12,1,9
10.0,0.58,4.7,2023-12-19 09:00:00,Paloheinä,25,21,106,51,12,1,9
10.0,0.58,4.7,2023-12-19 09:00:00,Pirkkola,138,129,694,51,12,1,9
10.0,0.08,5.4,2023-12-19 10:00:00,Hietaniemi,102,114,588,51,12,1,10
10.0,0.08,5.4,2023-12-19 10:00:00,Paloheinä,22,19,106,51,12,1,10
10.0,0.08,5.4,2023-12-19 10:00:00,Pirkkola,95,98,647,51,12,1,10
10.0,0.07,5.4,2023-12-19 11:00:00,Hietaniemi,9,17,37,51,12,1,11
10.0,0.07,5.4,2023-12-19 11:00:00,Paloheinä,17,15,53,51,12,1,11
10.0,0.07,5.4,2023-12-19 11:00:00,Pirkkola,91,83,804,51,12,1,11
10.0,0.0,5.0,2023-12-19 12:00:00,Hietaniemi,41,40,332,51,12,1,12
10.0,0.0,5.0,2023-12-19 12:00:00,Paloheinä,25,22,65,51,12,1,12
10.0,0.0,5.0,2023-12-19 12:00:00,Pirkkola,111,112,662,51,12,1,12
10.0,0.0,5.0,2023-12-19 13:00:00,Hietaniemi,69,54,545,51,12,1,13
10.0,0.0,5.0,2023-12-19 13:00:00,Paloheinä,51,48,219,51,12,1,13
10.0,0.0,5.0,2023-12-19 13:00:00,Pirkkola,165,152,1577,51,12,1,13
9.0,0.0,4.2,2023-12-19 14:00:00,Hietaniemi,57,54,309,51,12,1,14
9.0,0.0,4.2,2023-12-19 14:00:00,Paloheinä,38,40,185,51,12,1,14
9.0,0.0,4.2,2023-12-19 14:00:00,Pirkkola,101,73,869,51,12,1,14
9.0,0.0,4.2,2023-12-19 15:00:00,Hietaniemi,110,104,627,51,12,1,15
9.0,0.0,4.2,2023-12-19 15:00:00,Paloheinä,54,57,249,51,12,1,15
9.0,0.0,4.2,2023-12-19 15:00:00,Pirkkola,115,106,818,51,12,1,15
9.0,0.0,3.6,2023-12-19 16:00:00,Hietaniemi,57,41,372,51,12,1,16
9.0,0.0,3.6,2023-12-19 16:00:00,Pirkkola,184,166,810,51,12,1,16
9.0,0.0,3.1,2023-12-19 17:00:00,Hietaniemi,81,65,214,51,12,1,17
9.0,0.0,3.1,2023-12-19 17:00:00,Paloheinä,26,24,147,51,12,1,17
9.0,0.0,3.1,2023-12-19 17:00:00,Pirkkola,36,35,215,51,12,1,17
9.0,0.0,2.8,2023-12-19 18:00:00,Hietaniemi,61,62,234,51,12,1,18
9.0,0.0,2.8,2023-12-19 18:00:00,Paloheinä,62,60,353,51,12,1,18
9.0,0.0,2.8,2023-12-19 18:00:00,Pirkkola,56,54,334,51,12,1,18
9.0,0.0,2.4,2023-12-19 19:00:00,Hietaniemi,97,91,653,51,12,1,19
9.0,0.0,2.4,2023-12-19 19:00:00,Paloheinä,62,59,285,51,12,1,19
9.0,0.0,2.4,2023-12-19 19:00:00,Pirkkola,154,134,1391,51,12,1,19
9.0,0.0,2.1,2023-12-19 20:00:00,Hietaniemi,82,93,352,51,12,1,20
9.0,0.0,2.1,2023-12-19 20:00:00,Paloheinä,88,88,336,51,12,1,20
9.0,0.0,2.1,2023-12-19 20:00:00,Pirkkola,135,121,1005,51,12,1,20
9.0,0.0,2.1,2023-12-19 21:00:00,Hietaniemi,42,33,325,51,12,1,21
9.0,0.0,2.1,2023-12-19 21:00:00,Paloheinä,81,70,423,51,12,1,21
9.0,0.0,2.1,2023-12-19 21:00:00,Pirkkola,185,164,1690,51,12,1,21
9.0,0.0,2.0,2023-12-19 22:00:00,Hietaniemi,80,67,363,51,12,1,22
9.0,0.0,2.0,2023-12-19 22:00:00,Paloheinä,116,103,346,51,12,1,22
9.0,0.0,2.0,2023-12-19 22:00:00,Pirkkola,293,249,3485,51,12,1,22
9.0,0.0,1.8,2023-12-19 23:00:00,Pirkkola,39,44,285,51,12,1,23
9.0,0.0,1.6,2023-12-20 00:00:00,Paloheinä,95,85,295,51,12,2,0
9.0,0.0,1.6,2023-12-20 00:00:00,Pirkkola,70,58,504,51,12,2,0
9.0,0.0,1.3,2023-12-20 01:00:00,Hietaniemi,56,51,82,51,12,2,1
9.0,0.0,1.3,2023-12-20 01:00:00,Pirkkola,25,21,193,51,12,2,1
9.0,0.0,1.3,2023-12-20 02:00:00,Pirkkola,72,57,467,51,12,2,2
9.0,0.0,1.1,2023-12-20 03:00:00,Paloheinä,26,24,98,51,12,2,3
9.0,0.0,1.0,2023-12-20 04:00:00,Paloheinä,34,28,136,51,12,2,4
9.0,0.0,1.0,2023-12-20 04:00:00,Pirkkola,526,500,1593,51,12,2,4
9.0,0.0,0.9,2023-12-20 05:00:00,Hietaniemi,67,67,487,51,12,2,5
9.0,0.0,0.9,2023-12-20 05:00:00,Paloheinä,27,20,115,51,12,2,5
9.0,0.0,0.9,2023-12-20 05:00:00,Pirkkola,32,27,143,51,12,2,5
9.0,0.0,0.6,2023-12-20 06:00:00,Hietaniemi,56,54,429,51,12,2,6
9.0,0.0,0.6,2023-12-20 06:00:00,Pirkkola,51,48,317,51,12,2,6
9.0,0.0,0.5,2023-12-20 07:00:00,Pirkkola,23,26,172,51,12,2,7
9.0,0.0,0.3,2023-12-20 08:00:00,Pirkkola,88,68,830,51,12,2,8
9.0,0.0,0.4,2023-12-20 09:00:00,Pirkkola,52,43,400,51,12,2,9
9.0,0.0,0.4,2023-12-20 10:00:00,Hietaniemi,53,44,530,51,12,2,10
9.0,0.0,0.4,2023-12-20 10:00:00,Pirkkola,97,96,870,51,12,2,10
9.0,0.0,0.1,2023-12-20 11:00:00,Hietaniemi,50,47,286,51,12,2,11
9.0,0.0,0.1,2023-12-20 11:00:00,Paloheinä,36,25,162,51,12,2,11
9.0,0.0,0.1,2023-12-20 11:00:00,Pirkkola,92,80,602,51,12,2,11
9.0,0.0,0.1,2023-12-20 12:00:00,Hietaniemi,93,96,1056,51,12,2,12
9.0,0.0,0.1,2023-12-20 12:00:00,Paloheinä,56,55,312,51,12,2,12
9.0,0.0,0.1,2023-12-20 12:00:00,Pirkkola,121,106,1243,51,12,2,12
9.0,0.0,0.3,2023-12-20 13:00:00,Hietaniemi,165,156,793,51,12,2,13
9.0,0.0,0.3,2023-12-20 13:00:00,Paloheinä,24,22,136,51,12,2,13
9.0,0.0,0.3,2023-12-20 13:00:00,Pirkkola,161,125,1239,51,12,2,13
9.0,0.0,0.3,2023-12-20 14:00:00,Hietaniemi,151,145,879,51,12,2,14
9.0,0.0,0.3,2023-12-20 14:00:00,Paloheinä,67,61,361,51,12,2,14
9.0,0.0,0.3,2023-12-20 14:00:00,Pirkkola,82,67,644,51,12,2,14
9.0,0.0,0.0,2023-12-20 15:00:00,Hietaniemi,86,74,516,51,12,2,15
9.0,0.0,0.0,2023-12-20 15:00:00,Paloheinä,96,85,406,51,12,2,15
9.0,0.0,0.0,2023-12-20 15:00:00,Pirkkola,117,97,1077,51,12,2,15
9.0,0.0,-0.7,2023-12-20 16:00:00,Hietaniemi,80,79,496,51,12,2,16
9.0,0.0,-0.7,2023-12-20 16:00:00,Paloheinä,59,49,209,51,12,2,16
9.0,0.0,-0.7,2023-12-20 16:00:00,Pirkkola,152,130,1215,51,12,2,16
